external_track_id,title,artist,album,language,year,decade,tempo,rms_mean,spectral_centroid_mean,seed_query
BsZI4fGP,Kabira - Flute Instrumental,Pritam,Kabira - Flute Instrumental,hindi,2021.0,2020s,83.354,0.066493,1426.255,Flute Instrumental
1m-J_DuD,Aahatein - Flute Instrumental,Nibir Dev Sharma,Aahatein - Flute Instrumental,instrumental,2025.0,2020s,135.999,0.098402,1150.557,Flute Instrumental
s8_0M-l0,Jai Radha Madhav Flute Instrumental,Govind Khandelwal,Jai Radha Madhav Flute Instrumental,instrumental,2025.0,2020s,86.133,0.111137,1390.892,Flute Instrumental
-jm6mJcq,Krishna Flute,Harsh Saklani,Krishna Flute,instrumental,2023.0,2020s,172.266,0.127981,1832.961,Flute Instrumental
gVVLZYrE,Siru Thoduthalilae (Flute Instrumental),"Dharan Kumar, Navin Iyer",Laadam,tamil,2008.0,2000s,123.047,0.138557,1242.704,Flute Instrumental
6wFrxB1A,Anti Pettukondana (Flute Instrumental),"Dharan Kumar, Navin Iyer",16 Days,telugu,2008.0,2000s,117.454,0.146693,1260.135,Flute Instrumental
GR9ktduj,Sanam Re - Flute Instrumental,Mithoon,Sanam Re - Flute Instrumental,hindi,2021.0,2020s,112.347,0.148731,1402.271,Flute Instrumental
9RmmkKUm,Saiyaraa Instrumental (Flute),Siddhi Prasanna,Saiyaraa Instrumental (Flute),hindi,2025.0,2020s,107.666,0.07173,1049.661,Flute Instrumental
NtpQID87,Mahabharat Titel Flute,Vinay Keshari,Mahabharat Titel Flute,instrumental,2025.0,2020s,135.999,0.090995,1013.459,Flute Instrumental
Y9Erar9b,Sitar Classical,Sri Sathya Sai Official,Sitar Classical,hindi,2024.0,2020s,103.359,0.122747,1816.951,Sitar Classical
I-nDI0fi,Raga Mishra Piloo Duet For Sitar,Pandit Ravi Shankar,Ravi Shankar And Ali Akbar Khan - Classical,hindi,2004.0,2000s,143.555,0.022283,1466.647,Sitar Classical
7oNJXMoR,The Classical Sitar,Peacelover Music,Hindustani Classical Sitar,hindi,2026.0,2020s,92.285,0.064037,1013.608,Sitar Classical
3oG0md-7,Mishra Dhun Kaharba - Rt 1- Sitar Shehnai,"Ustad Bismillah Khan, Ustad Vilayat Khan",Samplers Classical Instrumental For Ring Tone,hindi,2005.0,2000s,151.999,0.028743,1191.668,Sitar Classical
WhKsPHFv,Classical Tabla Taal With Sitar,Abhishek Prajapat,Classical Tabla Taal With Sitar,instrumental,2025.0,2020s,135.999,0.07728,1707.558,Sitar Classical
mtDvYZns,Sitar Alap,Peacelover Music,Hindustani Classical Sitar,hindi,2026.0,2020s,117.454,0.078487,704.163,Sitar Classical
_J4TnUln,Timeless Sitar,Peacelover Music,Hindustani Classical Sitar,hindi,2026.0,2020s,80.75,0.113338,594.482,Sitar Classical
_PnNf20o,Chandrama Sitar,Peacelover Music,Hindustani Classical Sitar,hindi,2026.0,2020s,129.199,0.072454,725.229,Sitar Classical
XD7-oCyh,Sitar Parampara,Peacelover Music,Hindustani Classical Sitar,hindi,2026.0,2020s,123.047,0.091587,524.777,Sitar Classical
kBIcX82H,Eternal Sitar,Peacelover Music,Hindustani Classical Sitar,hindi,2026.0,2020s,92.285,0.084872,1044.306,Sitar Classical
Ck1V-H4b,"Raga of Revenge (From ""DC"")",Anirudh Ravichander,"Raga of Revenge (From ""DC"")",tamil,2026.0,2020s,172.266,0.179648,2020.644,Anirudh Ravichander
9z1NjtsY,Raga of Revenge,Anirudh Ravichander,DC (Original Motion Picture Soundtrack),tamil,2026.0,2020s,172.266,0.179648,2020.644,Anirudh Ravichander
UPcaoj7N,Raga of Revenge,Anirudh Ravichander,DC The Bloody Valentine (Original Motion Picture Soundtrack),tamil,2026.0,2020s,172.266,0.179648,2020.644,Anirudh Ravichander
WZ5FUQGs,Raga of Revenge,Anirudh Ravichander,DC (Original Motion Picture Soundtrack),tamil,2026.0,2020s,172.266,0.179648,2020.644,Anirudh Ravichander
i-4OQoee,"Aaya Sher (From ""The Paradise"") (Telugu)","Kasarla Shyam, Anirudh Ravichander, Jangi Reddy, Arjun Chandy","Aaya Sher (From ""The Paradise"") (Telugu)",telugu,2026.0,2020s,135.999,0.251602,1792.012,Anirudh Ravichander
hAKWbIRU,"Hangova (From ""DC"")","Anirudh Ravichander, Heisenberg","Hangova (From ""DC"")",tamil,2026.0,2020s,71.777,0.039123,1605.766,Anirudh Ravichander
ZztxBKWf,Hangova,"Anirudh Ravichander, Heisenberg",DC (Original Motion Picture Soundtrack),tamil,2026.0,2020s,71.777,0.039123,1605.766,Anirudh Ravichander
3h6F8ui8,"Ala Bolelo (From ""Jailer 2"")","Anirudh Ravichander, Arunraja Kamaraj","Ala Bolelo (From ""Jailer 2"")",tamil,2026.0,2020s,117.454,0.274766,2122.82,Anirudh Ravichander
PlI4Ftfc,"Bum Baa Diga Diga (From ""DC"")","Anirudh Ravichander, Vedan, Heisenberg","Bum Baa Diga Diga (From ""DC"")",tamil,2026.0,2020s,172.266,0.307977,2647.776,Anirudh Ravichander
IdQilHNR,Bum Baa Diga Diga,"Anirudh Ravichander, Vedan, Heisenberg",DC (Original Motion Picture Soundtrack),tamil,2026.0,2020s,172.266,0.307977,2647.776,Anirudh Ravichander
njYEPZ_4,Nee Singam Dhan,"A.R. Rahman, Sid Sriram, Vivek",Pathu Thala,tamil,2023.0,2020s,95.703,0.183812,2011.23,A.R. Rahman Tamil
o6NgFBE1,Innum Konjam Neram,"A.R. Rahman, Vijay Prakash, Shweta Mohan, Kabilan",Maryan,tamil,2013.0,2010s,89.103,0.117598,1395.283,A.R. Rahman Tamil
d9qd_l6T,"Kannae Kanmaniye (From ""Tere Ishk Mein"")","Mashook Rahman, A.R. Rahman",World Music Day - Top 10 Tamil Superhits,tamil,2026.0,2020s,135.999,0.122937,1749.853,A.R. Rahman Tamil
_doTKMAV,"Kannae Kanmaniye (From ""Tere Ishk Mein"")","A.R. Rahman, Mashook Rahman",Kollywood Mass Superhits,tamil,2026.0,2020s,135.999,0.122937,1749.853,A.R. Rahman Tamil
LtN-B6x1,Kannae Kanmaniye,"A.R. Rahman, Mashook Rahman",Tere Ishk Mein (Tamil),tamil,2025.0,2020s,135.999,0.122937,1749.853,A.R. Rahman Tamil
4avYOssB,Naan Un,"A.R. Rahman, Arijit Singh, Chinmayi, Madhan Karky",This is Kaadhal,tamil,2026.0,2020s,95.703,0.0912,1092.701,A.R. Rahman Tamil
COdvpif0,Naan Un,"A.R. Rahman, Arijit Singh, Chinmayi, Madhan Karky",24 (Tamil),tamil,2025.0,2020s,95.703,0.0912,1092.701,A.R. Rahman Tamil
VF4bXxJA,Ennodu Nee Irundhaal,"Kabilan, A.R. Rahman, Sid Sriram, Sunitha Sarathy",I,tamil,2014.0,2010s,161.499,0.11789,1475.312,A.R. Rahman Tamil
QVQ0916P,Aaruyire,"A.R. Rahman, Chinmayi, Murtuza Khan, Qadir Khan, Vairamuthu",Guru,tamil,2006.0,2000s,143.555,0.162232,2048.635,A.R. Rahman Tamil
yUZ3NR9R,Anbae Anbae,"A.R. Rahman, Hariharan, Anuradha Sriram",Jeans,tamil,1998.0,1990s,123.047,0.127026,2199.603,A.R. Rahman Tamil
Vc9gmsiG,Abbanee,"Ilaiyaraaja, S.P. Balasubrahmanyam",Jagadekaveerudu Athiloka Sundari,telugu,1990.0,1990s,129.199,0.102677,2606.369,Ilaiyaraaja
tXJF4VW1,Hallo Guru,S.P. Balasubrahmanyam,Nirnayam,telugu,1991.0,1990s,123.047,0.262467,2333.015,Ilaiyaraaja
H6rCFYql,Subhalekha,"S.P. Balasubrahmanyam, K. S. Chithra",Kondaveeti Donga,telugu,1990.0,1990s,107.666,0.168662,2045.899,Ilaiyaraaja
A-_BzwSw,Balapam Patti,"Ilaiyaraaja, K. S. Chithra, S.P. Balasubrahmanyam",Bobbili Raja,telugu,1990.0,1990s,92.285,0.162526,2906.773,Ilaiyaraaja
s969Twv0,Priya Priyathama,"Mano, K. S. Chithra",Killer,telugu,1991.0,1990s,117.454,0.196516,1893.72,Ilaiyaraaja
53uatBgG,Priyatama,"Ilaiyaraaja, S. Janaki, S.P. Balasubrahmanyam",Jagadekaveerudu Athiloka Sundari,telugu,1990.0,1990s,123.047,0.112696,2629.456,Ilaiyaraaja
radxAM-a,"Jotheyali (From ""Geetha"")","S P Balasubrahmanyam, S. Janaki",Valentine Week Promise Day Kannada Hits,kannada,2026.0,2020s,117.454,0.155211,2018.888,Ilaiyaraaja
3cG99nju,"Jotheyali (From ""Geetha"")","S P Balasubrahmanyam, S. Janaki",Best Of 80'S Kannada Hits,kannada,2025.0,2020s,117.454,0.155211,2018.888,Ilaiyaraaja
gU0XIhb6,JOTHEYALI,"S. Janaki, S. P. Balasubrahmanyam",GEETHA,kannada,1981.0,1980s,117.454,0.154804,2011.99,Ilaiyaraaja
gY6JGABJ,Sundari Neeve,"Ilaiyaraaja, S.P. Balasubrahmanyam, K. S. Chithra",Dalapathi,telugu,1992.0,1990s,117.454,0.088356,1608.965,Ilaiyaraaja
gauKpPS3,Vazhithunaiye,"Sid Sriram, Sanjana Kalmanje",Dragon (Original Motion Picture Soundtrack),tamil,2025.0,2020s,103.359,0.180184,2120.717,Sid Sriram Tamil
eUmCyCGB,Yaen Ennai Pirindhaai,Sid Sriram,Adithya Varma,tamil,2019.0,2010s,151.999,0.075326,1525.483,Sid Sriram Tamil
txJzyB7r,Mudhal Nee Mudivum Nee Title Track,"Darbuka Siva, Sid Sriram, Thamarai",Mudhal Nee Mudivum Nee,tamil,2021.0,2020s,64.6,0.061253,1588.34,Sid Sriram Tamil
ARooA1ip,Mudhal Nee Mudivum Nee Title Track,"Darbuka Siva, Sid Sriram, Thamarai",This is Kaadhal,tamil,2026.0,2020s,64.6,0.061253,1588.34,Sid Sriram Tamil
2WDzMpHM,Kadhaippoma,"Leon James, Sid Sriram, Ko Sesha",Oh My Kadavule,tamil,2020.0,2020s,89.103,0.14853,1812.998,Sid Sriram Tamil
XOUOUCKi,Kadhaippoma,"Leon James, Sid Sriram, Ko Sesha",This is Kaadhal,tamil,2026.0,2020s,89.103,0.14853,1812.998,Sid Sriram Tamil
ag_51MLX,"The One (From ""Retro"")","Vivek, Sid Sriram, Santhosh Narayanan, SVDP","The One (From ""Retro"")",tamil,2025.0,2020s,129.199,0.132814,1891.633,Sid Sriram Tamil
5d8JWybF,"The One (From ""Retro"")","Vivek, Santhosh Narayanan, Sid Sriram, SVDP",World Music Day - Top 10 Tamil Superhits,tamil,2026.0,2020s,129.199,0.132814,1891.633,Sid Sriram Tamil
LLF5ZxnQ,Chiru Chiru,"Yuvan Shankar Raja, Haricharan, Sagar Desai, Chandra Bose",Awaara,telugu,2013.0,2010s,123.047,0.119263,1787.054,Yuvan Shankar Raja
74R4MeGN,Allantha Doorala,"Yuvan Shankar Raja, S.P. Balasubrahmanyam",Aadavari Matalaku Ardhalu Veruley,telugu,2007.0,2000s,112.347,0.08615,1815.794,Yuvan Shankar Raja
jWcZ0-E4,Gulabi Kallu Rendu Mullu,"Yuvan Shankar Raja, Javed Ali",Govindudu Andarivaadele,telugu,2014.0,2010s,143.555,0.133948,1748.59,Yuvan Shankar Raja
ncBHw-c5,Suttamla Soosi,"Anurag Kulkarni, Yuvan Shankar Raja",Gangs Of Godavari,telugu,2024.0,2020s,123.047,0.143231,2709.398,Yuvan Shankar Raja
o5zkli63,Pilla Padesaave,"Yuvan Shankar Raja, Haricharan",Love Today (Telugu),telugu,2022.0,2020s,107.666,0.080921,2294.542,Yuvan Shankar Raja
TfW0bbt7,Nee Yadalo Naaku,"Yuvan Shankar Raja, Sagar Desai, Vennelakanti",Awaara,telugu,2013.0,2010s,103.359,0.14611,1668.824,Yuvan Shankar Raja
-2OC0xJ3,Ee Raathale,"Yuvan Shankar Raja, Harini Ivaturi",Radhe Shyam,telugu,2022.0,2020s,123.047,0.103581,1992.524,Yuvan Shankar Raja
o9su8Mt4,Manmadha,K. S. Chithra,Manmadha,telugu,2005.0,2000s,117.454,0.144354,2853.932,Yuvan Shankar Raja
6okFZZRr,Thuli Thuli,"Tanvi Shah, Yuvan Shankar Raja, Haricharan, Na. Muthukumar",Paiya,tamil,2012.0,2010s,123.047,0.114227,1801.221,Yuvan Shankar Raja
n9QhuVJK,Oy..Oy,"Siddharth, Prasanthini",Oy!,telugu,2009.0,2000s,68.0,0.088266,1899.04,Yuvan Shankar Raja
O_iU1zto,Ola Olaala Ala,"Ranina Reddy, N.C. Karunya",Orange,telugu,2010.0,2010s,117.454,0.127416,2520.233,Harris Jayaraj
c5jJL3zu,Cheliya Cheliya,"Harris Jayaraj, KK, Suchitra",Gharshana (New),telugu,2004.0,2000s,135.999,0.147774,3245.62,Harris Jayaraj
JNsjO8ep,Rooba Rooba,"Chinmayi Sripada, Shahil Hada",Orange,telugu,2010.0,2010s,103.359,0.108925,1576.718,Harris Jayaraj
059HTRVM,Manassa,"Harris Jayaraj, Haricharan",Munna,telugu,2007.0,2000s,99.384,0.131583,2230.636,Harris Jayaraj
WEQu2WTS,Oka Maru Kalisina Andam,"Karthik, Harris Jayaraj",Ghajini,telugu,2005.0,2000s,112.347,0.118733,3206.744,Harris Jayaraj
p4NdFSLw,Endhuko Emo,"Aalap Raju, Prashanthini",Rangam,telugu,2011.0,2010s,92.285,0.181653,1534.488,Harris Jayaraj
WwPN7nVM,Nenu Nuvvantu,"Nadeesh, Naresh Iyer, U.V. Jackey",Orange,telugu,2010.0,2010s,92.285,0.164008,2534.091,Harris Jayaraj
1nnqhygS,Zara Zara,Bombay Jayashri,Rehnaa Hai Terre Dil Mein,hindi,2001.0,2000s,143.555,0.091768,2321.823,Harris Jayaraj
foP6T2zm,Nemali Kulukula,"P. Unnikrishnan, Shweta Mohan",Rangam,telugu,2011.0,2010s,198.768,0.121211,2272.942,Harris Jayaraj
uKQpSw_8,Hello Rammante,"Vijay Prakash, Devan Ekambaram, D. Burns",Orange,telugu,2010.0,2010s,112.347,0.169199,2533.845,Harris Jayaraj
hv1H8MG_,"Pavazha Malli (From ""Think Indie"")","Vivek, Sai Abhyankkar, Shruti Haasan","Pavazha Malli (From ""Think Indie"")",tamil,2026.0,2020s,135.999,0.131877,2403.826,Tamil Hits
AgeRwxTb,Arabic Kuthu - Halamithi Habibo,"Anirudh Ravichander, Jonita Gandhi",Beast,tamil,2022.0,2020s,123.047,0.175281,2194.693,Tamil Kuthu
Lnl6Sbfa,Kuthu Vilakku,Ujjaini Mukherjee,Tamizh Padam (Original Motion Picture Soundtrack),tamil,2009.0,2000s,143.555,0.149372,1673.571,Tamil Kuthu
03UouKNa,Kuthunava,Gana Mani,Kuthunava,tamil,2025.0,2020s,112.347,0.158817,1855.272,Tamil Kuthu
mXQLtmGw,Pottu Thakku,"Silambarasan TR, Roshini, Sri",Kuthu,tamil,2004.0,2000s,86.133,0.102249,2175.663,Tamil Kuthu
DDAhxkXS,Mansion Kuthu,"Bakkiyam Sankar, Sean Roldan, Anthony Daasan",29,tamil,2026.0,2020s,78.303,0.193084,2306.559,Tamil Kuthu
MhoJVys-,"Mansion Kuthu (From ""29"")","Bakkiyam Sankar, Sean Roldan, Anthony Daasan","Mansion Kuthu (From ""29"")",tamil,2026.0,2020s,78.303,0.193084,2306.559,Tamil Kuthu
hl_KEJsB,Kuthu,Haakash,Kuthu,tamil,2019.0,2010s,117.454,0.224014,1977.6,Tamil Kuthu
beZNMEy7,Kuthu Vizhakaga,"S.P. Balasubrahmanyam, S. Janaki",Cooliekkaran,tamil,1987.0,1980s,151.999,0.096931,2401.456,Tamil Kuthu
B6kKZaYL,Otha Viral Kattuna,"Shankar Mahadevan, Sri",Kuthu,tamil,2004.0,2000s,117.454,0.170742,3159.581,Tamil Kuthu
rSZUg6p4,Amma Kuthu,Surmughi,Vilayattu Padalgal,tamil,2015.0,2010s,112.347,0.184717,2053.837,Tamil Kuthu
0eqUIkMp,Uppenantha,"Devi Sri Prasad, KK, Balaji",Aarya - 2,telugu,2009.0,2000s,172.266,0.197836,2025.608,Devi Sri Prasad
0jQi4RJN,"Peelings (From ""Pushpa 2 The Rule"")","Shankarr Babu Kandukoori, Laxmi Dasa",Top 10 Dance Dhamaka Hits,telugu,2025.0,2020s,135.999,0.137268,2475.815,Devi Sri Prasad
fxuoxZ18,Peelings (Telugu),"Devi Sri Prasad, Shankarr Babu Kandukoori, Laxmi Dasa, Chandrabose, Siju Thuravoor",Pushpa 2 The Rule - (Telugu),telugu,2024.0,2020s,135.999,0.137268,2475.815,Devi Sri Prasad
--YuvS1T,Mellaga,"Devi Sri Prasad, S.P. Charan, Sumangali",Varsham,telugu,2003.0,2000s,161.499,0.117087,1715.757,Devi Sri Prasad
FTdmQ-Wt,Gongoora Thota,"Pushpavanam Kuppusamy, Kalpana",Venky,telugu,2004.0,2000s,95.703,0.129581,2592.449,Devi Sri Prasad
elKqtU3X,Love Me Again,"Sooraj Santhosh, Devi Sri Prasad",Nannaku Prematho,telugu,2015.0,2010s,123.047,0.261125,1772.523,Devi Sri Prasad
9N5Wxv_C,Niluvaddham,"Karthik, Sumangali",Nuvvostanante Nenoddantana,telugu,2014.0,2010s,95.703,0.061742,1605.0,Devi Sri Prasad
iqh15kuU,Bujji Thalli,"Devi Sri Prasad, Javed Ali",Thandel,telugu,2024.0,2020s,103.359,0.07892,1353.88,Devi Sri Prasad
wI_6PzCY,Jennifer Lopez,"Benny Dayal, Priya",Jalsa,telugu,2008.0,2000s,92.285,0.132236,2821.439,Devi Sri Prasad
BgqPmnlD,Apudo Ipudo,"Devi Sri Prasad, Siddharth",Bommarillu,telugu,2000.0,2000s,135.999,0.110844,2677.065,Devi Sri Prasad
mkC0cHKP,"Sahana Sahana (From ""The Rajasaab"")  - Telugu","Thaman S, Vishal Mishra, Sruthi Ranjani, Krishna Kanth","Sahana Sahana (From ""The Rajasaab"") - Telugu",telugu,2025.0,2020s,129.199,0.147129,1372.771,Thaman S
8hiY9MGP,"Sahana Sahana (From ""The Rajasaab"")","Krishna Kanth, Thaman S, Vishal Mishra, Sruthi Ranjani",Its Time For Monsoon Romance,telugu,2026.0,2020s,129.199,0.147129,1372.771,Thaman S
i77wYuF6,"Sahana Sahana (From ""The Rajasaab"")","Vishal Mishra, Thaman S, Sruthi Ranjani, Krishna Kanth",Prema Kavithalu - 2026 Valentines Day Special,telugu,2026.0,2020s,129.199,0.147129,1372.771,Thaman S
04gTb-yb,Sahana Sahana,"Thaman S, Vishal Mishra, Sruthi Ranjani, Krishna Kanth",The Rajasaab - Telugu,telugu,2026.0,2020s,129.199,0.147129,1372.771,Thaman S
bRfXn5Ou,"Sahana Sahana (From ""The Rajasaab"")","Krishna Kanth, Thaman S, Vishal Mishra, Sruthi Ranjani",Summer Hot Romatic Waves,telugu,2026.0,2020s,129.199,0.147129,1372.771,Thaman S
PN8KGyou,Sarkaru Raa,Thaman S,Daaku Maharaaj,telugu,2024.0,2020s,103.359,0.184729,2186.26,Thaman S
Xn7l87Dl,Firestorm,"Thaman S, Str, Raja Kumari, Deepak Blue, Nazeeruddin, Bharath Raj Ravula",They Call Him OG,telugu,2025.0,2020s,99.384,0.149753,2087.086,Thaman S
VBXZqRZE,"Chinni Chinni (From ""Itllu Arjuna"")","Thaman S, Mohit Chauhan, Kalyan Chakravarthy","Chinni Chinni (From ""Itllu Arjuna"")",telugu,2026.0,2020s,129.199,0.156205,1943.319,Thaman S
9rWEA-Y1,Kung Fu Kumaari,"Deepak, Ramya Behara",Telugu Dance Mix,telugu,2026.0,2020s,129.199,0.178121,3160.748,Thaman S
_W7SsD_M,Kung Fu Kumaari,"Deepak, Ramya Behara",Bruce Lee,telugu,2018.0,2010s,129.199,0.177154,3162.532,Thaman S
A7AAUlh8,Nijame Ne Chebutunna,Sid Sriram,Ooru Peru Bhairavakona,telugu,2023.0,2020s,99.384,0.130953,1093.862,Sid Sriram Telugu
kehuVn2F,Maate Vinadhuga,Sid Sriram,Taxiwaala,telugu,2018.0,2010s,107.666,0.104844,1532.384,Sid Sriram Telugu
KTxkVwWk,Urike Urike,"M.M. Sreelekha, Sid Sriram, Ramya Behara","Urike Urike (From ""Hit 2"")",telugu,2022.0,2020s,112.347,0.083924,1659.984,Sid Sriram Telugu
1xj-eQct,Baguntundhi Nuvvu Navvithe,"Sekhar Chandra, Sid Sriram, Nutana Mohan, Bhaskarbhatla Ravikumar",Atithi Devobhava,telugu,2022.0,2020s,123.047,0.146847,1506.788,Sid Sriram Telugu
aJrZwjc_,Vachindamma,Sid Sriram,Geetha Govindam,telugu,2018.0,2010s,123.047,0.092955,2705.741,Sid Sriram Telugu
KzIqP1Ah,Prema Velluva,"Krishna Kanth, Mickey J. Meyer, Sid Sriram, Nutana Mohan",Hit - 3 (Telugu),telugu,2025.0,2020s,143.555,0.062073,2421.469,Sid Sriram Telugu
MLnY_aNo,Arerey Manasa,"Vivek Sagar, Sid Sriram, Kittu Vissapragada",Falaknuma Das,telugu,2019.0,2010s,107.666,0.096836,1949.255,Sid Sriram Telugu
DK808b4x,Kalalo Kooda,"Tanishk Bagchi, Sid Sriram, Vaishnavi Kovvuri, Bhaskarbhatla Ravikumar",Liger (Telugu),telugu,2022.0,2020s,53.833,0.156871,2006.423,Sid Sriram Telugu
gfZ4vKNM,Kumkumala,"Pritam, Sid Sriram, Chandra Bose",Brahmastra (Telugu),telugu,2022.0,2020s,184.57,0.117991,1214.371,Sid Sriram Telugu
Mm_PiKF2,Dheemthanana,Sid Sriram,Urvasivo Rakshasivo,telugu,2022.0,2020s,71.777,0.122539,1797.883,Sid Sriram Telugu
nfbGZ-ZK,Rabbaru Gagulu,"Daler Mehandi, Pranavi",Yamadonga,telugu,2007.0,2000s,135.999,0.112547,2506.45,M.M. Keeravani
Apmczl5_,A Vachi B Pai,"M. M. Keeravani, Mathangi",Chatrapathi,telugu,2000.0,2000s,112.347,0.12582,2830.539,M.M. Keeravani
eyWGrZB0,Kastha Ninu,"S. P. Balasubrahmanyam, K. S. Chithra",Student No. 1,telugu,2000.0,2000s,92.285,0.147905,1999.428,M.M. Keeravani
AZxUjUTk,Vinaro Bhagyamu,"Annamayya Keerthana, S.P. Balasubrahmanyam, Srilekha Keeravani Anuradha, Anand, Gangadhar, Renuka Purnachandhar, Sujatha Mohan, Anand Bhattacharya",Annamayya,telugu,1997.0,1990s,184.57,0.225131,1500.278,M.M. Keeravani
2eRgS8dv,Bussekki Vastavo,"M. M. Keeravani, K. S. Chithra, S.P. Balasubrahmanyam",Seethaiah,telugu,2003.0,2000s,117.454,0.151689,2207.327,M.M. Keeravani
zm7fYozG,Jadu Hai Nasha Hai (Female Version),Shreya Ghoshal,Jism,hindi,2003.0,2000s,95.703,0.090268,2215.771,M.M. Keeravani
INCrQSKw,"Manohari (From ""Baahubali - The Beginning"")","Mohana Bhogaraju, Revanth",Telugu Party Songs,telugu,2025.0,2020s,161.499,0.156908,2415.995,M.M. Keeravani
bCkBg2yO,"Manohari (From ""Baahubali - The Beginning"")","Mohana Bhogaraju, Revanth",Prabhas Birthday Special Songs,telugu,2025.0,2020s,161.499,0.156908,2415.995,M.M. Keeravani
WOVjbSrV,Manohari,"Mohana Bhogaraju, Revanth",Baahubali - The Beginning (Telugu),telugu,2015.0,2010s,161.499,0.156908,2415.995,M.M. Keeravani
yKRVqPYk,"Rana Kumbha (From ""Varanasi"")","Chaitanya Prasad, M.M. Keeravaani, Aditya Iyengar","Rana Kumbha (From ""Varanasi"")",telugu,2025.0,2020s,89.103,0.093891,1297.502,M.M. Keeravani
_Op_JFcG,Mallepoola Pallaki,"G.V. Prakash Kumar, Sunkara Anjaneyulu, Dappu Srinu, Chowdam Srinivasa Rao",Irumudi,telugu,2026.0,2020s,99.384,0.174079,1938.025,Telugu Hits
tgeJq2Zt,Irumudi Kattu,"G.V. Prakash Kumar, Ananthu, Shiva Nirvana, Kalyan Chakravarthy",Irumudi,telugu,2026.0,2020s,89.103,0.118164,2901.115,Telugu Hits
oxSiV7mG,"Mallepoola Pallaki (From ""Irumudi"")","G.V. Prakash Kumar, Dappu Srinu, Chowdam Srinivasa Rao, Sunkara Anjaneyulu","Mallepoola Pallaki (From ""Irumudi"")",telugu,2026.0,2020s,99.384,0.174079,1938.025,Telugu Hits
KLmOLxT3,Basinga Balaalu,"Kalyan Keys, Swamy Naresh, Srinidhi Nerella",Basinga Balaalu,telugu,2026.0,2020s,123.047,0.219538,2375.46,Telugu Hits
H6dQcAuZ,Yaalalo Yaalalo,"G.V. Prakash Kumar, Hesham Abdul Wahab, Sadhika K R, Anantha Sreeram",Irumudi,telugu,2026.0,2020s,89.103,0.153834,1752.61,Telugu Hits
dyVYT1Mk,"Neno Butterfly (From ""Vishwanath & Sons"")","G.V. Prakash Kumar, Sublahshini","Neno Butterfly (From ""Vishwanath & Sons"")",telugu,2026.0,2020s,161.499,0.149314,1881.201,Telugu Hits
9Z6PCiLH,"Irumudi Kattu (From ""Irumudi"")","G.V. Prakash Kumar, Ananthu, Shiva Nirvana, Kalyan Chakravarthy","Irumudi Kattu (From ""Irumudi"")",telugu,2026.0,2020s,89.103,0.118164,2901.115,Telugu Hits
NEBgg__6,Neno Butterfly,"G.V. Prakash Kumar, Sublahshini",Vishwanath & Sons (Telugu),telugu,2026.0,2020s,161.499,0.149314,1881.201,Telugu Hits
q_lU4K5T,Karthika Maasam,"G.V. Prakash Kumar, Shiva Nirvana",Irumudi,telugu,2026.0,2020s,107.666,0.140474,1943.435,Telugu Hits
gg4XX-w5,Kallajodu Collage Papa (Telugu Folk Song),Kondu Sagar Exclusive,Kallajodu Collage Papa (Telugu Folk Song),telugu,2021.0,2020s,143.555,0.284968,3074.881,Telugu Folk
MJdwMWd5,Lachimi Na Chinni Lachimi,Shankar Babu,Telugu Folk Dj Songs  Vol 2,telugu,2017.0,2010s,86.133,0.270809,2762.766,Telugu Folk
yMTmCYgQ,Sara Saramma Sara,Saichand,Telugu Folk Dj Songs  Vol 4,telugu,2017.0,2010s,86.133,0.191023,2678.265,Telugu Folk
Q3zDNhoj,Allalla Nerala Neriyalo,Anilkumar,"Telugu Folk DJ Songs, Vol. 2",telugu,2017.0,2010s,99.384,0.248,2346.342,Telugu Folk
lEcJ77bw,Chilukuri Gudi Kaada,Shankar Babu,Telugu Folk Dj Songs  Vol 4,telugu,2017.0,2010s,78.303,0.301809,3008.19,Telugu Folk
JoiXf6wl,Kallu Kallu Antu Kalavaristavu,Laxman,"Telugu Folk DJ Songs, Vol. 2",telugu,2017.0,2010s,135.999,0.210717,3148.506,Telugu Folk
QnTnn9dE,Erra Errani Dana,Devaiah,Telugu Folk Dj Songs  Vol 4,telugu,2017.0,2010s,99.384,0.331993,2722.935,Telugu Folk
gOCtFylB,Ekkada Konnave,komali,Telugu Folk Dj Songs  Vol 4,telugu,2017.0,2010s,86.133,0.294543,3226.606,Telugu Folk
rQPd1rGv,Raye Raye Mardala,Garjana,Telugu Folk Dj Songs  Vol 2,telugu,2017.0,2010s,151.999,0.446737,2116.697,Telugu Folk
hI5y_XqU,Varsaina Dana O Attakutura,Vadlakonda Anilkumar,Telugu Folk Songs Telangana Janapadalu Vol - 6,telugu,2025.0,2020s,143.555,0.086622,2585.616,Telugu Folk
wBgCQQ_6,Illuminati,"Vinayak Sasikumar, Sushin Shyam, Dabzee",Aavesham (Original Motion Picture Soundtrack),malayalam,2024.0,2020s,135.999,0.131734,1916.456,Sushin Shyam
ptYUdzEG,Armadham,"Vinayak Sasikumar, Sushin Shyam, Pranavam Sasi",Aavesham (Original Motion Picture Soundtrack),malayalam,2024.0,2020s,143.555,0.199579,1380.489,Sushin Shyam
